Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
False,False,30,False,4.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,False,29,True,2.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,False,28,True,0.0,Low,5.0,False,False,True,False,False,False,False,False,False
True,True,40,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,True,52,True,14.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,False,26,False,6.0,Low,6.0,True,False,False,False,False,False,False,False,False
True,False,55,True,3.0,Low,1.0,False,False,False,False,False,False,False,False,True
True,False,20,False,4.0,Low,4.0,False,True,False,False,False,False,False,False,False
True,True,87,True,0.0,High,2.0,False,False,False,False,False,False,False,True,False
False,False,28,False,0.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,False,38,False,2.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,42,False,1.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,True,42,False,0.0,High,6.0,False,False,False,False,False,False,False,False,True
True,False,29,False,1.0,Low,4.0,False,False,True,False,False,False,False,False,False
False,False,32,True,0.0,Low,4.0,False,True,False,False,False,False,False,False,False
True,True,59,False,1.0,High,2.0,True,False,False,False,False,False,False,False,False
False,False,22,False,0.0,Low,2.0,False,False,False,False,False,True,False,False,False
True,True,78,True,1.0,High,2.0,True,False,False,False,False,False,False,False,False
True,False,32,True,0.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,True,37,True,0.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,37,True,1.0,High,4.0,False,False,False,False,False,True,False,False,False
False,True,47,False,0.0,High,4.0,True,False,False,False,False,False,False,False,False
True,True,68,True,0.0,High,2.0,False,False,False,False,False,False,False,True,False
False,False,30,True,3.0,Low,5.0,False,False,False,False,False,True,False,False,False
True,True,48,True,2.0,Low,1.0,False,False,False,True,False,False,False,False,False
True,False,43,True,6.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,33,True,9.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,True,31,False,0.0,Average,5.0,False,False,False,False,False,True,False,False,False
False,True,32,True,1.0,Low,2.0,False,False,False,False,False,True,False,False,False
True,False,21,False,1.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,False,29,False,2.0,Low,4.0,False,False,False,False,False,False,True,False,False
True,True,35,True,1.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,46,False,0.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,True,38,True,9.0,High,2.0,True,False,False,False,False,False,False,False,False
True,False,32,True,1.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,False,28,True,3.0,Low,7.0,True,False,False,False,False,False,False,False,False
True,True,68,True,3.0,Low,1.0,False,False,False,False,False,False,False,True,False
True,True,45,True,4.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,58,True,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,False,28,False,1.0,Low,2.0,False,False,False,True,False,False,False,False,False
True,False,32,False,12.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,False,30,True,1.0,Low,1.0,False,True,False,False,False,False,False,False,False
True,True,42,False,3.0,Average,4.0,False,False,False,False,False,False,True,False,False
True,False,18,False,6.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,True,29,True,8.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,False,33,True,0.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,True,57,True,1.0,Low,2.0,False,True,False,False,False,False,False,False,False
False,True,36,True,1.0,Low,3.0,False,False,False,False,True,False,False,False,False
False,True,57,True,1.0,High,3.0,False,False,False,False,True,False,False,False,False
False,False,18,False,1.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,True,52,True,1.0,Average,6.0,True,False,False,False,False,False,False,False,False
True,True,37,True,0.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,False,36,True,0.0,Low,1.0,False,False,False,False,False,False,False,False,True
True,False,29,True,9.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,True,45,True,1.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,False,61,True,0.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,52,True,1.0,Average,4.0,False,False,False,True,False,False,False,False,False
True,True,49,True,14.0,Low,1.0,False,False,False,False,False,False,True,False,False
True,False,31,False,1.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,True,42,False,1.0,Low,3.0,False,False,False,True,False,False,False,False,False
False,True,51,True,1.0,Average,5.0,False,False,True,False,False,False,False,False,False
True,False,42,True,8.0,Low,1.0,False,False,False,False,False,True,False,False,False
False,False,29,True,1.0,Low,4.0,False,True,False,False,False,False,False,False,False
True,False,33,True,8.0,Low,1.0,False,False,False,False,False,True,False,False,False
True,False,21,False,0.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,True,35,False,9.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,False,42,True,0.0,Low,1.0,False,True,False,False,False,False,False,False,False
True,False,41,True,2.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,39,True,0.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,False,28,False,14.0,Low,1.0,False,True,False,False,False,False,False,False,False
True,True,61,True,1.0,Average,2.0,False,True,False,False,False,False,False,False,False
False,True,62,True,0.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,65,True,1.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,True,45,True,1.0,Average,2.0,False,True,False,False,False,False,False,False,False
True,True,26,True,9.0,Low,2.0,False,False,True,False,False,False,False,False,False
True,False,25,True,4.0,Low,5.0,True,False,False,False,False,False,False,False,False
True,True,45,True,1.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,43,False,0.0,High,4.0,False,False,False,False,True,False,False,False,False
False,True,49,True,1.0,High,3.0,False,False,False,False,True,False,False,False,False
False,True,55,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,False,37,True,3.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,65,True,1.0,High,2.0,False,False,False,True,False,False,False,False,False
True,False,39,False,0.0,Low,3.0,False,False,True,False,False,False,False,False,False
True,True,40,True,2.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,72,True,1.0,Average,3.0,False,False,False,True,False,False,False,False,False
True,False,38,False,5.0,Low,1.0,False,False,False,False,False,False,True,False,False
False,False,26,False,0.0,Low,5.0,False,False,False,False,False,False,False,False,True
False,False,30,True,1.0,Low,3.0,False,True,False,False,False,False,False,False,False
False,False,57,True,1.0,Low,4.0,False,False,False,False,False,False,False,False,True
True,False,31,True,1.0,Low,1.0,False,False,False,False,False,True,False,False,False
False,False,39,True,0.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,False,30,False,0.0,Low,4.0,False,False,True,False,False,False,False,False,False
True,True,43,False,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,False,27,True,8.0,Low,1.0,False,False,False,False,False,True,False,False,False
True,True,46,False,0.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,43,False,1.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,28,False,8.0,Average,4.0,False,False,False,True,False,False,False,False,False
False,False,43,True,9.0,Low,1.0,False,False,False,True,False,False,False,False,False
True,False,28,True,1.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,False,30,False,0.0,Low,1.0,False,False,True,False,False,False,False,False,False
False,False,58,False,4.0,Low,2.0,False,False,False,False,False,True,False,False,False
True,False,38,True,8.0,Low,4.0,False,False,True,False,False,False,False,False,False
True,False,31,True,1.0,Low,4.0,True,False,False,False,False,False,False,False,False
False,True,32,False,4.0,Average,5.0,False,False,False,False,True,False,False,False,False
False,True,45,True,4.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,66,True,1.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,True,51,True,1.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,True,46,True,11.0,Average,5.0,True,False,False,False,False,False,False,False,False
False,False,20,False,1.0,Low,6.0,False,False,False,False,False,True,False,False,False
True,True,84,False,1.0,High,2.0,False,False,False,False,False,False,False,True,False
False,True,57,True,8.0,Average,5.0,False,False,False,True,False,False,False,False,False
True,False,33,False,0.0,Low,1.0,False,True,False,False,False,False,False,False,False
False,False,25,False,3.0,Low,3.0,False,False,False,False,False,False,False,False,True
False,True,77,True,1.0,Low,1.0,False,False,False,False,False,False,False,True,False
False,True,30,True,1.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,False,23,False,6.0,Low,5.0,False,False,False,False,False,True,False,False,False
True,False,43,True,2.0,Low,4.0,True,False,False,False,False,False,False,False,False
False,False,39,True,5.0,Low,1.0,False,False,False,True,False,False,False,False,False
False,True,29,False,1.0,High,2.0,False,False,False,False,True,False,False,False,False
True,True,45,False,2.0,Low,2.0,False,False,True,False,False,False,False,False,False
False,True,48,False,2.0,High,2.0,False,False,False,False,True,False,False,False,False
False,True,27,False,0.0,Average,4.0,False,False,False,True,False,False,False,False,False
True,True,60,False,9.0,Low,4.0,False,False,False,True,False,False,False,False,False
False,True,45,True,4.0,Average,3.0,False,False,False,True,False,False,False,False,False
False,False,33,False,1.0,Low,4.0,False,True,False,False,False,False,False,False,False
False,True,51,True,8.0,Low,5.0,True,False,False,False,False,False,False,False,False
False,True,67,False,2.0,High,1.0,False,False,False,False,True,False,False,False,False
False,True,38,True,9.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,False,40,True,0.0,Low,1.0,False,True,False,False,False,False,False,False,False
True,True,45,True,5.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,48,True,0.0,Average,4.0,True,False,False,False,False,False,False,False,False
True,True,69,False,0.0,Average,2.0,False,False,False,False,False,False,False,True,False
False,False,21,False,9.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,True,72,True,0.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,False,21,False,1.0,Low,5.0,False,False,False,False,False,False,False,False,True
True,True,48,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,28,False,1.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,True,55,True,1.0,Low,2.0,False,False,False,True,False,False,False,False,False
True,False,56,True,0.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,50,True,1.0,Low,2.0,False,True,False,False,False,False,False,False,False
False,False,21,False,1.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,False,18,False,0.0,Low,6.0,False,False,False,False,False,True,False,False,False
False,True,68,True,0.0,High,2.0,False,False,False,False,False,False,False,True,False
False,True,47,True,13.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,75,False,1.0,High,2.0,False,False,False,False,False,False,False,True,False
False,True,50,True,3.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,False,31,True,0.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,False,30,True,0.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,True,41,True,0.0,Low,4.0,True,False,False,False,False,False,False,False,False
True,True,35,False,2.0,Low,1.0,False,False,False,False,False,True,False,False,False
False,True,37,True,0.0,Low,1.0,False,False,False,False,False,True,False,False,False
